00:03:52,,Windows NT ,Netscape 6.0,202-229-50-207.ap-p27.canvas.ne.jp [ 202.229.50.207 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:11:13,https://www.google.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.1.146053689 Mobile/14D27 Safari/600.1.4 (etc),Netscape 6.0,KD106160021077.ppp-bb.dion.ne.jp [ 106.160.21.77 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.1.146053689 Mobile/14D27 Safari/600.1.4,,,
00:14:19,android-app://com.google.android.googlequicksearchbox,Linux,Mozilla 5.0,KD106163160205.ppp-bb.dion.ne.jp [ 106.163.160.205 ],,Mozilla/5.0 (Linux; Android 6.0.1; SOV33 Build/35.0.D.0.326) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:14:41,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1 (etc),Netscape 6.0,p13083-ipngn2901funabasi.chiba.ocn.ne.jp [ 153.212.172.83 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1,,,
00:24:19,,Linux,Mozilla 5.0,google-proxy-66-249-82-156.google.com [ 66.249.82.156 ],1.1 Chrome-Compression-Proxy,Mozilla/5.0 (Linux; Android 6.0; SOV32 Build/32.1.C.0.364) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:31:45,http://www.google.co.jp/,Linux,Mozilla 5.0,sp49-98-152-208.msd.spmode.ne.jp [ 49.98.152.208 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-01G Build/23.5.B.0.303) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36,,,
00:36:35,http://search.yahoo.co.jp/,Linux,Mozilla 5.0,KD118158064038.ppp-bb.dion.ne.jp [ 118.158.64.38 ],,Mozilla/5.0 (Linux; Android 7.0; 601SO Build/39.2.D.0.211) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
00:38:51,,Linux,Netscape 6.0,p192204-ipngn200705fukuokachu.fukuoka.ocn.ne.jp [ 124.103.14.204 ],,Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; SonySO-04E Build/10.3.1.B.2.42) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
00:40:50,,Etc (robo),Google (robo),crawl-66-249-79-123.googlebot.com [ 66.249.79.123 ],,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
00:41:09,,Windows NT ,Netscape 6.0,FL1-125-193-79-27.szo.mesh.ad.jp [ 125.193.79.27 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
00:45:51,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1 (etc),Netscape 6.0,KD182249245014.au-net.ne.jp [ 182.249.245.14 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1,,,
00:53:13,,Windows NT ,Netscape 6.0,catv91078.tac-net.ne.jp [ 202.216.191.78 ],,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,,
01:05:07,,Windows NT ,Netscape 6.0,159.203.121.1 [ 159.203.121.1 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0,,,
01:10:43,,Windows NT ,Netscape 6.0,oscar.builtwith.xyz [ 158.69.118.54 ],,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/39.0.2171.71 Safari/537.36,,,
01:17:57,,Windows NT ,Netscape 6.0,catv91078.tac-net.ne.jp [ 202.216.191.78 ],,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,,
01:22:25,,Etc (robo),Inktomi (robo),b110137.yse.yahoo.net [ 68.180.228.239 ],,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),,,
01:31:01,,Linux,Mozilla 5.0,softbank126127132130.bbtec.net [ 126.127.132.130 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04H Build/35.0.B.2.355) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
01:46:17,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,pw126236003094.12.panda-world.ne.jp [ 126.236.3.94 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
01:56:07,,Windows XP,MSIE 8.0,104-238-169-19.choopa.net [ 104.238.169.19 ],,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),,,
02:10:58,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,d-117-74-59-177.d-cable.katch.ne.jp [ 117.74.59.177 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
02:14:53,,Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4 (etc),Netscape 6.0,sp1-72-1-9.msc.spmode.ne.jp [ 1.72.1.9 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) Version/8.0 Mobile/12H143 Safari/600.1.4,,,
02:41:39,,Etc (robo),BaiDu (robo),baiduspider-220-181-108-108.crawl.baidu.com [ 220.181.108.108 ],,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,,
02:45:03,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,sp1-75-213-198.msb.spmode.ne.jp [ 1.75.213.198 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
02:50:41,,ltx71 - (http://ltx71.com/) (etc),ltx71 - (http://ltx71.com/) (etc),ec2-52-3-105-23.compute-1.amazonaws.com [ 52.3.105.23 ],,ltx71 - (http://ltx71.com/),,,
02:52:42,https://www.youtube.com/watch?v=UWeNMBN7aW8&feature=youtu.be,Windows NT ,Opera 10.00,softbank126112255006.biz.bbtec.net [ 126.112.255.6 ],,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 6.0; ja) Opera 10.00,,,
03:00:49,,Windows XP,Netscape 6.0,sduifhsuydfgy.ru [ 92.63.91.81 ],,Mozilla/5.0 (Windows NT 5.1; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2224.3 Safari/537.36,,,
03:00:51,,Windows XP,Netscape 6.0,sduifhsuydfgy.ru [ 92.63.91.81 ],,Mozilla/5.0 (Windows NT 5.1; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2224.3 Safari/537.36,,,
03:14:00,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1 (etc),Netscape 6.0,KD182249245003.au-net.ne.jp [ 182.249.245.3 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1,,,
03:16:22,,Go-http-client/1.1 (etc),Go-http-client/1.1 (etc),s-176-104-55-114.under.net.ua [ 176.104.55.114 ],,Go-http-client/1.1,,,
03:17:16,http://getfoxy.xyz/,Mozilla/3.0 (compatible; MSIE3.00; Windows 2004) (etc),Netscape 3.0,unspecified.mtw.ru [ 194.87.238.17 ],,Mozilla/3.0 (compatible; MSIE3.00; Windows 2004),,,
03:17:16,http://bitrd.net/kak-prigotovit-znamenityj-desert-pavlova/,Mozilla/6.0 (compatible; MSIE5.00; Windows 2003) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/6.0 (compatible; MSIE5.00; Windows 2003),,,
03:17:18,http://kuhni-brosko.ru/cherno-belaya-kuxnya-sovmeshhennaya-s-gostinoj/,Mozilla/7.0 (compatible; MSIE2.00; Windows 2007) (etc),Netscape 7.0,ptr.ruvds.com [ 195.133.147.89 ],,Mozilla/7.0 (compatible; MSIE2.00; Windows 2007),,,
03:17:18,http://autoline-spb.ru/minibus-rent,Mozilla/6.0 (compatible; MSIE4.00; Windows 2006) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/6.0 (compatible; MSIE4.00; Windows 2006),,,
03:17:18,http://nonbox.ru/mototsiklist-zametil-avariyu.html,Mozilla/6.0 (compatible; MSIE4.00; Windows 2007) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.144.24 ],,Mozilla/6.0 (compatible; MSIE4.00; Windows 2007),,,
03:17:18,http://express-vyvoz.ru/vyvoz-grunta.html,Mozilla/6.0 (compatible; MSIE2.00; Windows 2008) (etc),Netscape 6.0,ptr.5x00.com [ 193.124.131.168 ],,Mozilla/6.0 (compatible; MSIE2.00; Windows 2008),,,
03:17:18,http://help-insects.ru/unichtojenie-krys-spb,Mozilla/4.0 (compatible; MSIE4.00; Windows 2006) (etc),Netscape 4.0,unspecified.mtw.ru [ 194.87.234.246 ],,Mozilla/4.0 (compatible; MSIE4.00; Windows 2006),,,
03:17:19,http://kater.fr,Mozilla/4.0 (compatible; MSIE4.00; Windows 2008) (etc),Netscape 4.0,irobert.ballard.example.com [ 185.154.13.6 ],,Mozilla/4.0 (compatible; MSIE4.00; Windows 2008),,,
03:17:19,http://oooh.pro/intimnye-smazki-kosmetika,Mozilla/8.0 (compatible; MSIE3.00; Windows 2002) (etc),Netscape 8.0,ptr.ruvds.com [ 195.133.147.6 ],,Mozilla/8.0 (compatible; MSIE3.00; Windows 2002),,,
03:19:06,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1 (etc),Netscape 6.0,KD182249245003.au-net.ne.jp [ 182.249.245.3 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A456 Safari/602.1,,,
03:36:57,http://kater.fr,Mozilla/8.0 (compatible; MSIE5.00; Windows 2002) (etc),Netscape 8.0,piterskiyua.example.com [ 178.159.43.212 ],,Mozilla/8.0 (compatible; MSIE5.00; Windows 2002),,,
03:47:37,,Windows NT ,Netscape 6.0,m1.builtwith.xyz [ 192.99.147.142 ],,Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2272.118 Safari/537.36,,,
03:47:38,,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTMLÅC like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (etc),Netscape 6.0,m1.builtwith.xyz [ 192.99.147.142 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTMLÅC like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25,,,
04:02:02,http://rvd.center/article.html,Mozilla/5.0 (compatible; MSIE7.00; Windows 2005) (etc),Netscape 6.0,194.87.239.5 [ 194.87.239.5 ],,Mozilla/5.0 (compatible; MSIE7.00; Windows 2005),,,
04:39:27,,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),gw08.hatena.ne.jp [ 59.106.108.116 ],,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help),,,
05:02:50,,Windows XP,MSIE 6.0,5.188.211.16 [ 5.188.211.16 ],,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),,,
05:22:16,,Linux,Mozilla 5.0,softbank126077157099.bbtec.net [ 126.77.157.99 ],,Mozilla/5.0 (Linux; Android 5.1.1; 501SO Build/32.0.C.0.380) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
05:35:07,,Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/) (etc),Mozilla 5.0,hydrogen058.a.ahrefs.com [ 51.255.65.60 ],,Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/),,,
05:36:15,,Etc (robo),Inktomi (robo),b110137.yse.yahoo.net [ 68.180.228.239 ],,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),,,
05:41:31,,Linux,Mozilla 5.0,sp1-72-3-45.msc.spmode.ne.jp [ 1.72.3.45 ],,Mozilla/5.0 (Linux; Android 4.4.2; SO-01F Build/14.3.B.0.362) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/54.0.2840.85 Mobile Safari/537.36,,,
06:09:57,,Go-http-client/1.1 (etc),Go-http-client/1.1 (etc),s-176-104-55-114.under.net.ua [ 176.104.55.114 ],,Go-http-client/1.1,,,
06:10:45,,Linux,Mozilla 5.0,softbank060093079020.bbtec.net [ 60.93.79.20 ],,Mozilla/5.0 (Linux; Android 6.0.1; SC-04G Build/MMB29K) AppleWebKit/537.36 (KHTMLÅC like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36,,,
06:12:46,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,220-247-25-108.east.fdn.vectant.ne.jp [ 220.247.25.108 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
06:13:41,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,220-247-25-108.east.fdn.vectant.ne.jp [ 220.247.25.108 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
06:14:18,,Linux,Netscape 6.0,sp1-78-35-226.msb.spmode.ne.jp [ 1.78.35.226 ],,Mozilla/5.0 (Linux; U; Android 2.3.4; ja-jp; F-12C Build/F0001) AppleWebKit/533.1 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/533.1,,,
06:17:18,,Windows NT ,Netscape 6.0,softbank220004226162.bbtec.net [ 220.4.226.162 ],,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
06:18:32,,Windows NT ,Netscape 6.0,ec2-54-187-114-165.us-west-2.compute.amazonaws.com [ 54.187.114.165 ],,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTMLÅC like Gecko) Chrome/19.0.1061.0 Safari/536.3,,,
06:45:12,,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) (etc),Mozilla 5.0,msnbot-157-55-39-243.search.msn.com [ 157.55.39.243 ],,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,,
06:46:55,,Ruby (etc),Ruby (etc),ik1-334-27373.vs.sakura.ne.jp [ 153.126.197.127 ],,Ruby,,,
06:49:02,,Linux,Mozilla 5.0,KD106166106178.ppp-bb.dion.ne.jp [ 106.166.106.178 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-01G Build/23.5.B.0.303) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/46.0.2490.76 Mobile Safari/537.36,,,
06:49:02,,Linux,Mozilla 5.0,KD106166106178.ppp-bb.dion.ne.jp [ 106.166.106.178 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-01G Build/23.5.B.0.303; wv) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36,,,
06:49:10,,Windows NT ,Netscape 6.0,catv91078.tac-net.ne.jp [ 202.216.191.78 ],,Mozilla/5.0 (Windows NT 6.3; Win64; x64; Trident/7.0; rv:11.0) like Gecko,,,
06:50:03,,Windows NT ,MSIE 8.0,ns1.fuji-machinery.co.jp [ 210.225.142.130 ],1.1 ns1.fuji-machinery.co.jp:8081 (IWSS),Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; InfoPath.3),,,
06:58:44,http://search.smt.docomo.ne.jp/result?MT=„Ç™„Ç∏„Éº„Ç∫&SID=000&IND=000&TPLID=&UNIT=&URANK=&SPAGE=&PAGE=1,Linux,Netscape 6.0,softbank060069083033.bbtec.net [ 60.69.83.33 ],,Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; L-05D Build/JZO54K) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
07:01:25,https://www.google.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.1.146053689 Mobile/14C92 Safari/600.1.4 (etc),Netscape 6.0,pw126199004004.18.panda-world.ne.jp [ 126.199.4.4 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.1.146053689 Mobile/14C92 Safari/600.1.4,,,
07:01:41,http://search.smt.docomo.ne.jp/result?MT=„Ç™„Ç∏„Éº„Ç∫&SID=c04&IND=000&TPLID=&UNIT=&URANK=&SPAGE=&PAGE=1,Linux,Mozilla 5.0,sp49-98-171-97.msd.spmode.ne.jp [ 49.98.171.97 ],,Mozilla/5.0 (Linux; Android 5.0.2; SO-02G Build/23.1.B.1.317) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/40.0.2214.89 Mobile Safari/537.36,,,
07:05:26,,Linux,Netscape 6.0,softbank126073142015.bbtec.net [ 126.73.142.15 ],,Mozilla/5.0 (Linux; Android 4.4.4; A204 Build/KTU84P) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
07:06:33,http://search.smt.docomo.ne.jp/result?MT=Ë\ãèè[Ë]ûË\àÌè\Ë]û&SID=000&IND=000&TPLID=&UNIT=&URANK=&SPAGE=&PAGE=1,Linux,Netscape 6.0,50.40.138.58.dy.bbexcite.jp [ 58.138.40.50 ],,Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; SH-04E Build/SA210) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
07:14:29,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,i220-109-137-56.s04.a010.ap.plala.or.jp [ 220.109.137.56 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
07:27:15,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,KD182251253035.au-net.ne.jp [ 182.251.253.35 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
07:27:28,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,sp49-98-173-132.msd.spmode.ne.jp [ 49.98.173.132 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
07:31:42,,Etc (robo),Google (robo),crawl-66-249-79-119.googlebot.com [ 66.249.79.119 ],,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
07:32:04,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,pw126253195062.6.panda-world.ne.jp [ 126.253.195.62 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
07:35:07,,Linux,Mozilla 5.0,sp110-163-216-126.msb.spmode.ne.jp [ 110.163.216.126 ],,Mozilla/5.0 (Linux; Android 6.0; SO-02H Build/32.1.F.1.75) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
07:41:31,,Windows NT ,Netscape 6.0,125.206.216.90 [ 125.206.216.90 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
