06:30:35,http://alfred-fishinglife.jp/dealer/,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTMLÅC like Gecko) Version/9.0 Mobile/13F69 Safari/601.1 (etc),Netscape 6.0,pw126210001187.5.kyb.panda-world.ne.jp [ 126.210.1.187 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTMLÅC like Gecko) Version/9.0 Mobile/13F69 Safari/601.1,,,
06:31:16,,Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/) (etc),Mozilla 5.0,hosted-by.leaseweb.com [ 162.210.196.130 ],,Mozilla/5.0 (compatible; MJ12bot/v1.4.7; http://mj12bot.com/),,,
06:31:19,http://kidsmi.ru/anglijskaya-osen/,Mozilla/2.0 (compatible; MSIE4.00; Windows 2004) (etc),Netscape 2.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/2.0 (compatible; MSIE4.00; Windows 2004),,,
06:39:06,,Windows NT ,MSIE 9.0,KD113146084180.ppp-bb.dion.ne.jp [ 113.146.84.180 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),,,
06:47:23,,Windows NT ,MSIE 9.0,msnbot-65-55-212-93.search.msn.com [ 65.55.212.93 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  Trident/5.0),,,
06:48:10,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,sp1-75-212-141.msb.spmode.ne.jp [ 1.75.212.141 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
06:59:10,http://aviav.ru.com,Mozilla/6.0 (compatible; MSIE5.00; Windows 2005) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.147.89 ],,Mozilla/6.0 (compatible; MSIE5.00; Windows 2005),,,
07:07:34,,Windows NT ,Netscape 6.0,198.71.30.125.dy.iij4u.or.jp [ 125.30.71.198 ],,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
07:12:55,,Etc (robo),Google (robo),crawl-66-249-79-151.googlebot.com [ 66.249.79.151 ],,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
07:22:46,http://www.santim.com.ua/faq.html,Mozilla/7.0 (compatible; MSIE7.00; Windows 2009) (etc),Netscape 7.0,unspecified.mtw.ru [ 194.87.234.246 ],,Mozilla/7.0 (compatible; MSIE7.00; Windows 2009),,,
07:25:38,,Linux,Netscape 6.0,sp49-98-154-238.msd.spmode.ne.jp [ 49.98.154.238 ],,Mozilla/5.0 (Linux; Android 6.0.1; SC-05G Build/MMB29K; wv) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36 YJApp-ANDROID jp.co.yahoo.android.yjtop/3.3.1,,,
07:27:46,http://ugser.ru/,Mozilla/3.0 (compatible; MSIE6.00; Windows 2003) (etc),Netscape 3.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/3.0 (compatible; MSIE6.00; Windows 2003),,,
07:29:19,,Linux,Mozilla 5.0,p484234-ipngn402kokuryo.gunma.ocn.ne.jp [ 114.162.168.234 ],,Mozilla/5.0 (Linux; Android 6.0; SO-03H Build/32.1.F.1.75) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
07:30:45,,Windows NT ,Netscape 6.0,mail3.ogawa-k.co.jp [ 210.230.186.20 ],1.1 proxy.ogawa-k.co.jp:8080 (squid/2.6.STABLE21),Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
07:35:48,,Windows NT ,Netscape 6.0,i118-20-137-4.s04.a009.ap.plala.or.jp [ 118.20.137.4 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0,,,
07:37:40,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,pw126254073105.8.panda-world.ne.jp [ 126.254.73.105 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
07:41:09,,Etc (robo),Google (robo),crawl-66-249-64-49.googlebot.com [ 66.249.64.49 ],,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
07:42:25,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTMLÅC like Gecko) Version/10.0 Mobile/14B100 Safari/602.1 (etc),Netscape 6.0,pw126205213096.3.panda-world.ne.jp [ 126.205.213.96 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTMLÅC like Gecko) Version/10.0 Mobile/14B100 Safari/602.1,,,
07:42:37,,Windows NT ,Netscape 6.0,p625011-ipngn902hiraide.tochigi.ocn.ne.jp [ 180.58.210.11 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
07:42:57,,Linux,Mozilla 5.0,162.141.210.220.dy.bbexcite.jp [ 220.210.141.162 ],,Mozilla/5.0 (Linux; Android 6.0.1; P024 Build/MMB29M) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Safari/537.36,,,
07:54:50,,Mozilla/4.0 (jig browser web; 1.0.4; SH07F) (etc),Mozilla 4.0,202.217.73.142 [ 202.217.73.142 ],,Mozilla/4.0 (jig browser web; 1.0.4; SH07F),,,
07:57:29,http://search.yahoo.co.jp/,Windows NT ,Netscape 6.0,z252101.ppp.asahi-net.or.jp [ 110.4.252.101 ],1.0 proxy-srv2:9080 (F-Secure/fsigk_http/522/proxy-srv2),Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
07:58:43,http://search.yahoo.co.jp/,Windows NT ,Netscape 6.0,z34.58-98-105.ppp.wakwak.ne.jp [ 58.98.105.34 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; MALCJS; rv:11.0) like Gecko,,,
08:07:16,http://aviav.info,Mozilla/4.0 (compatible; MSIE3.00; Windows 2002) (etc),Netscape 4.0,unspecified.mtw.ru [ 194.87.238.17 ],,Mozilla/4.0 (compatible; MSIE3.00; Windows 2002),,,
08:14:36,,Windows NT ,Netscape 6.0,p1232017-ipngn7701souka.saitama.ocn.ne.jp [ 180.14.243.17 ],,Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.87 Safari/537.36,,,
08:15:50,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Mobile/14C92 YJApp-IOS jp.co.yahoo.ipn.appli/4.6.14 (etc),Netscape 6.0,y068132.dynamic.ppp.asahi-net.or.jp [ 118.243.68.132 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Mobile/14C92 YJApp-IOS jp.co.yahoo.ipn.appli/4.6.14,,,
08:19:34,,Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4 (etc),Netscape 6.0,sp1-75-250-223.msb.spmode.ne.jp [ 1.75.250.223 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) Version/8.0 Mobile/12F70 Safari/600.1.4,,,
08:23:31,,Windows NT ,Netscape 6.0,fd214-207.infoaomori.ne.jp [ 202.226.214.207 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
08:24:23,,Windows NT ,Netscape 6.0,FLH1Acp086.aic.mesh.ad.jp [ 60.237.61.86 ],,Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.87 Safari/537.36,,,
08:26:51,,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),Hatena Antenna/0.5 (http://a.hatena.ne.jp/help) (etc),gw08.hatena.ne.jp [ 59.106.108.116 ],,Hatena Antenna/0.5 (http://a.hatena.ne.jp/help),,,
08:31:04,http://aviav.org,Mozilla/6.0 (compatible; MSIE6.00; Windows 2007) (etc),Netscape 6.0,194.87.239.5 [ 194.87.239.5 ],,Mozilla/6.0 (compatible; MSIE6.00; Windows 2007),,,
08:59:13,,Macintosh,Netscape 6.0,p92080-ipngn1801hiraide.tochigi.ocn.ne.jp [ 222.145.35.80 ],,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:51.0) Gecko/20100101 Firefox/51.0,,,
09:00:55,,Etc (robo),Google (robo),crawl-66-249-79-155.googlebot.com [ 66.249.79.155 ],,Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,,
09:11:07,,Windows NT ,Netscape 6.0,fp76f094b7.tkyc408.ap.nuro.jp [ 118.240.148.183 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
09:14:18,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,pw126253131159.6.panda-world.ne.jp [ 126.253.131.159 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
09:36:55,,Windows NT ,Netscape 6.0,p164173-ipngn3001niigatani.niigata.ocn.ne.jp [ 180.28.159.173 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
09:37:26,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,i220-109-137-56.s04.a010.ap.plala.or.jp [ 220.109.137.56 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
09:38:52,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,pw126245022230.16.panda-world.ne.jp [ 126.245.22.230 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
09:42:25,http://www.wbs1.jp/bzgn2/13044/,Mozilla/5.0 (iPad; CPU OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTMLÅC like Gecko) Version/10.0 Mobile/14B100 Safari/602.1 (etc),Netscape 6.0,p348202-ipngn3501akatuka.ibaraki.ocn.ne.jp [ 114.149.254.202 ],,Mozilla/5.0 (iPad; CPU OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTMLÅC like Gecko) Version/10.0 Mobile/14B100 Safari/602.1,,,
09:44:01,http://www.gary-yamamoto.com/shoplist/kantou/,Windows NT ,Netscape 6.0,p3056-ipbf301kokuryo.gunma.ocn.ne.jp [ 123.222.110.56 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
09:45:03,http://www.gary-yamamoto.com/shoplist/kantou/,Windows NT ,Netscape 6.0,p3056-ipbf301kokuryo.gunma.ocn.ne.jp [ 123.222.110.56 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
09:58:08,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,KD182250243014.au-net.ne.jp [ 182.250.243.14 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
10:01:28,,Mozilla/4.0 (jig browser web; 1.0.4; SH07F) (etc),Mozilla 4.0,202.217.73.143 [ 202.217.73.143 ],,Mozilla/4.0 (jig browser web; 1.0.4; SH07F),,,
10:01:58,http://search.smt.docomo.ne.jp/result?search_box=„Ç™„Éº„Ç∏„Éº„Ç∫&MT=„Ç™„Éº„Ç∏„Éº„Ç∫&SID=s04&URANK=1&SPAGE=1&TPLID=01&UNIT=02&IND=000&PAGE=1,Linux,Netscape 6.0,p207253-ipngn3101kokuryo.gunma.ocn.ne.jp [ 114.166.168.253 ],,Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; SonySO-04D Build/9.1.C.1.103) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
10:03:13,,Linux,Mozilla 5.0,KD182251248038.au-net.ne.jp [ 182.251.248.38 ],,Mozilla/5.0 (Linux; Android 5.0.2; SOV31 Build/28.0.D.6.187) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/40.0.2214.89 Mobile Safari/537.36,,,
10:06:08,,Macintosh,Netscape 6.0,p03dcc1.miygnt01.ap.so-net.ne.jp [ 121.3.220.193 ],,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTMLÅC like Gecko),,,
10:06:08,,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A300 Safari/602.1 (etc),Netscape 6.0,p03dcc1.miygnt01.ap.so-net.ne.jp [ 121.3.220.193 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_0 like Mac OS X) AppleWebKit/602.1.38 (KHTMLÅC like Gecko) Version/10.0 Mobile/14A300 Safari/602.1,,,
10:08:20,,Linux,Mozilla 5.0,sp49-98-160-18.msd.spmode.ne.jp [ 49.98.160.18 ],,Mozilla/5.0 (Linux; Android 4.4.4; SO-01G Build/23.0.B.1.59) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/34.0.0.0 Mobile Safari/537.36,,,
10:15:05,,Windows NT ,Netscape 6.0,p4028-ipbf205hiraide.tochigi.ocn.ne.jp [ 124.86.30.28 ],,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; ASU2JS; rv:11.0) like Gecko,,,
10:19:55,http://www.ozzys.jp/,Windows NT ,MSIE 9.0,hn.kd.ny.adsl [ 42.236.99.72 ],,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider,,,
10:19:55,http://ozzys.jp/,Windows NT ,Netscape 6.0,hn.kd.ny.adsl [ 42.236.10.82 ],,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/31.0.1650.63 Safari/537.36 QIHU 360SE; 360Spider,,,
10:25:34,http://uptime.com/ozzys.jp,Mozilla/5.0 (compatible; Uptimebot/1.0; +http://www.uptime.com/uptimebot) (etc),Netscape 6.0,104.223.112.68.static.quadranet.com [ 104.223.112.68 ],,Mozilla/5.0 (compatible; Uptimebot/1.0; +http://www.uptime.com/uptimebot),,,
10:26:19,https://www.google.co.jp/,Linux,Mozilla 5.0,KD182250248230.au-net.ne.jp [ 182.250.248.230 ],,Mozilla/5.0 (Linux; Android 4.4.2; KYY24 Build/106.0.1f00) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36,,,
10:33:19,,Windows NT ,Netscape 6.0,p2040-ipbf2501sapodori.hokkaido.ocn.ne.jp [ 114.167.69.40 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
10:34:32,,Etc (robo),BaiDu (robo),baiduspider-123-125-71-86.crawl.baidu.com [ 123.125.71.86 ],,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,,
10:34:51,,Windows NT ,Netscape 6.0,p17187-ipngn4801hodogaya.kanagawa.ocn.ne.jp [ 153.219.16.187 ],,Mozilla/5.0 (Windows NT 10.0; Trident/7.0; rv:11.0) like Gecko,,,
10:40:52,http://aviav.ru.com,Mozilla/4.0 (compatible; MSIE3.00; Windows 2009) (etc),Netscape 4.0,ptr.ruvds.com [ 195.133.48.121 ],,Mozilla/4.0 (compatible; MSIE3.00; Windows 2009),,,
10:42:27,http://basstar.gozaru.jp/tuuhan.html,Windows NT ,Netscape 6.0,M106073006096.v4.enabler.ne.jp [ 106.73.6.96 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
10:42:57,http://flyfishingshop.wiki.fc2.com/jump/http/www.ozzys.jp,Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,FL1-118-108-104-102.iba.mesh.ad.jp [ 118.108.104.102 ],,Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
10:43:03,,Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1 (etc),Netscape 6.0,FL1-118-108-104-102.iba.mesh.ad.jp [ 118.108.104.102 ],,Mozilla/5.0 (iPad; CPU OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTMLÅC like Gecko) Version/10.0 Mobile/14D27 Safari/602.1,,,
10:43:08,http://basstar.gozaru.jp/tuuhan.html,Windows NT ,Netscape 6.0,M106073006096.v4.enabler.ne.jp [ 106.73.6.96 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
10:43:32,,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:43:54,android-app://com.google.android.googlequicksearchbox,Linux,Mozilla 5.0,p624095-ipngn6301souka.saitama.ocn.ne.jp [ 180.56.60.95 ],,Mozilla/5.0 (Linux; Android 5.0.2; SO-03F Build/23.1.B.1.317) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
10:44:04,,Linux,Mozilla 5.0,sp49-98-165-80.msd.spmode.ne.jp [ 49.98.165.80 ],,Mozilla/5.0 (Linux; Android 6.0; SO-03H Build/32.1.F.1.67) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36,,,
10:45:18,http://www.ozzys.jp/goods/n86707/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:45:35,http://medickomissia.ru/spravka-v-basseyn,Mozilla/4.0 (compatible; MSIE3.00; Windows 2005) (etc),Netscape 4.0,ptr.5x00.com [ 193.124.131.168 ],,Mozilla/4.0 (compatible; MSIE3.00; Windows 2005),,,
10:45:40,http://www.ozzys.jp/goods.php/n87973/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:48:28,http://www.ozzys.jp/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:48:46,http://www.zeushydro.ru/gidravlicheskie-nasosnie-stancii.html,Mozilla/8.0 (compatible; MSIE7.00; Windows 2009) (etc),Netscape 8.0,unspecified.mtw.ru [ 194.87.234.246 ],,Mozilla/8.0 (compatible; MSIE7.00; Windows 2009),,,
10:49:36,,Windows NT ,Netscape 6.0,68-137-126-219.flets.hi-ho.ne.jp [ 219.126.137.68 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0,,,
10:51:01,http://www.ozzys.jp/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:51:06,http://www.ozzys.jp/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:51:40,http://www.ozzys.jp/goods/900/s908/index4.htm,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:52:43,http://www.ozzys.jp/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:52:49,http://www.ozzys.jp/,Windows NT ,Netscape 6.0,i121-115-101-138.s05.a010.ap.plala.or.jp [ 121.115.101.138 ],,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,,,
10:53:09,http://tsrwood.ru/inzhenernyie-kommunikatsii.html,Mozilla/7.0 (compatible; MSIE4.00; Windows 2004) (etc),Netscape 7.0,ptr.ruvds.com [ 195.133.147.6 ],,Mozilla/7.0 (compatible; MSIE4.00; Windows 2004),,,
10:53:09,https://www.google.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.0.141836113 Mobile/14C92 Safari/600.1.4 (etc),Netscape 6.0,sp1-66-98-227.msc.spmode.ne.jp [ 1.66.98.227 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/600.1.4 (KHTMLÅC like Gecko) GSA/22.0.141836113 Mobile/14C92 Safari/600.1.4,,,
10:53:53,,Linux,Mozilla 5.0,KD182251247046.au-net.ne.jp [ 182.251.247.46 ],,Mozilla/5.0 (Linux; Android 5.0.2; SHL25 Build/SA250; wv) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/55.0.2883.91 Mobile Safari/537.36,,,
10:54:31,,Linux,Mozilla 5.0,sp49-97-100-105.msc.spmode.ne.jp [ 49.97.100.105 ],,Mozilla/5.0 (Linux; Android 4.4.2; SH-01F Build/SA130) AppleWebKit/537.36 (KHTMLÅC like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36,,,
10:55:46,http://www.ozzys.jp/goods/m0089/600/s603/,Linux,Netscape 6.0,KD182250248201.au-net.ne.jp [ 182.250.248.201 ],,Mozilla/5.0 (Linux; U; Android 4.2.2; ja-jp; SHL22 Build/S8202) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
11:03:08,,Linux,Netscape 6.0,sp49-98-157-155.msd.spmode.ne.jp [ 49.98.157.155 ],,Mozilla/5.0 (Linux; U; Android 4.4.2; ja-jp; F-01F Build/V10R22A) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
11:04:13,,Linux,Mozilla 5.0,sp49-97-96-239.msc.spmode.ne.jp [ 49.97.96.239 ],,Mozilla/5.0 (Linux; Android 6.0.1; SC-02H Build/MMB29M) AppleWebKit/537.36 (KHTMLÅC like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36,,,
11:08:29,http://entatta.com/ozzys/ozzys.html,Linux,Mozilla 5.0,sp49-98-154-242.msd.spmode.ne.jp [ 49.98.154.242 ],,Mozilla/5.0 (Linux; Android 6.0.1; SO-04H Build/35.0.B.2.360) AppleWebKit/537.36 (KHTMLÅC like Gecko) Chrome/49.0.2623.91 Mobile Safari/537.36,,,
11:13:30,http://www.santim.com.ua/news.html,Mozilla/6.0 (compatible; MSIE3.00; Windows 2004) (etc),Netscape 6.0,ptr.ruvds.com [ 195.133.48.150 ],,Mozilla/6.0 (compatible; MSIE3.00; Windows 2004),,,
11:14:43,https://search.yahoo.co.jp/,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1 (etc),Netscape 6.0,FLH1Aam025.stm.mesh.ad.jp [ 133.205.219.25 ],,Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTMLÅC like Gecko) Version/10.0 Mobile/14C92 Safari/602.1,,,
11:17:46,,Etc (robo),Inktomi (robo),b110137.yse.yahoo.net [ 68.180.228.239 ],,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),,,
11:18:17,http://search.yahoo.co.jp/,Windows NT ,Netscape 6.0,210.255.163.137 [ 210.255.163.137 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
11:18:25,http://search.yahoo.co.jp/,Windows NT ,Netscape 6.0,210.255.163.137 [ 210.255.163.137 ],,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,,,
11:19:28,http://www.google.co.jp/,Linux,Netscape 6.0,sp49-98-161-191.msd.spmode.ne.jp [ 49.98.161.191 ],,Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; SonySO-04E Build/10.1.1.D.2.31) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
11:21:45,http://www.ozzys.jp/goods/400/,Linux,Netscape 6.0,sp49-98-161-191.msd.spmode.ne.jp [ 49.98.161.191 ],,Mozilla/5.0 (Linux; U; Android 4.1.2; ja-jp; SonySO-04E Build/10.1.1.D.2.31) AppleWebKit/534.30 (KHTMLÅC like Gecko) Version/4.0 Mobile Safari/534.30,,,
